Cleaned complex type	*	12019429
Yago facts after domain filter	<http://schema.org/riskFactor>	39
Yago facts after domain filter	<http://schema.org/sameAs>	0
Yago facts after domain filter	<http://schema.org/servesCuisine>	327
Yago facts after domain filter	<http://schema.org/signOrSymptom>	1316
Yago facts after domain filter	<http://schema.org/sponsor>	1393
Yago facts after domain filter	<http://schema.org/sport>	55082
Yago facts after domain filter	<http://schema.org/spouse>	90093
Yago facts after domain filter	<http://schema.org/startDate>	17818
Yago facts after domain filter	<http://schema.org/subEvent>	27194
Yago facts after domain filter	<http://schema.org/subOrganization>	16879
Yago facts after domain filter	<http://schema.org/superEvent>	30285
Yago facts after domain filter	<http://schema.org/telephone>	11036
Yago facts after domain filter	<http://schema.org/translator>	195
Yago facts after domain filter	<http://schema.org/unitCode>	0
Yago facts after domain filter	<http://schema.org/url>	317654
Yago facts after domain filter	<http://schema.org/value>	0
Yago facts after domain filter	<http://schema.org/volumeNumber>	0
Yago facts after domain filter	<http://schema.org/weight>	85339
Yago facts after domain filter	<http://schema.org/width>	514
Yago facts after domain filter	<http://schema.org/workExample>	2303
Yago facts after domain filter	<http://schema.org/worksFor>	165918
Yago facts after domain filter	<http://www.w3.org/2002/07/owl#sameAs>	0
Yago facts after range filter	*	7626877
Yago facts after range filter	<http://bioschemas.org/bioChemInteraction>	645
Yago facts after range filter	<http://bioschemas.org/encodesBioChemEntity>	28
Yago facts after range filter	<http://bioschemas.org/expressedIn>	10210
Yago facts after range filter	<http://bioschemas.org/hasMolecularFunction>	0
Yago facts after range filter	<http://bioschemas.org/inChI>	0
Yago facts after range filter	<http://bioschemas.org/inChIKey>	0
Yago facts after range filter	<http://bioschemas.org/isEncodedByBioChemEntity>	27
Yago facts after range filter	<http://bioschemas.org/isInvolvedInBiologicalProcess>	1368
Yago facts after range filter	<http://bioschemas.org/isLocatedInSubcellularLocation>	5
Yago facts after range filter	<http://bioschemas.org/molecularFormula>	0
Yago facts after range filter	<http://bioschemas.org/parentTaxon>	163050
Yago facts after range filter	<http://bioschemas.org/smiles>	0
Yago facts after range filter	<http://bioschemas.org/taxonRank>	57205
Yago facts after range filter	<http://schema.org/about>	4272
Yago facts after range filter	<http://schema.org/actor>	293686
Yago facts after range filter	<http://schema.org/affiliation>	1251
Yago facts after range filter	<http://schema.org/alumniOf>	288317
Yago facts after range filter	<http://schema.org/author>	3478
Yago facts after range filter	<http://schema.org/award>	82524
Yago facts after range filter	<http://schema.org/birthDate>	1049754
Yago facts after range filter	<http://schema.org/birthPlace>	303144
Yago facts after range filter	<http://schema.org/brand>	99
Yago facts after range filter	<http://schema.org/broadcastChannelId>	106
Yago facts after range filter	<http://schema.org/byArtist>	21508
Yago facts after range filter	<http://schema.org/callSign>	43
Yago facts after range filter	<http://schema.org/character>	4883
Yago facts after range filter	<http://schema.org/children>	39082
Yago facts after range filter	<http://schema.org/citation>	261
Yago facts after range filter	<http://schema.org/colorist>	30
Yago facts after range filter	<http://schema.org/competitor>	25020
Yago facts after range filter	<http://schema.org/composer>	7373
Yago facts after range filter	<http://schema.org/connectedTo>	37
Yago facts after range filter	<http://schema.org/containedInPlace>	98004
Yago facts after range filter	<http://schema.org/containsPlace>	13055
Yago facts after range filter	<http://schema.org/contentLocation>	14587
Yago facts after range filter	<http://schema.org/contentRating>	0
Yago facts after range filter	<http://schema.org/contributor>	282
Yago facts after range filter	<http://schema.org/copyrightHolder>	61
Yago facts after range filter	<http://schema.org/countryOfOrigin>	100611
Yago facts after range filter	<http://schema.org/creator>	8159
Yago facts after range filter	<http://schema.org/dateCreated>	26146
Yago facts after range filter	<http://schema.org/datePublished>	248982
Yago facts after range filter	<http://schema.org/deathDate>	486152
Yago facts after range filter	<http://schema.org/deathPlace>	113832
Yago facts after range filter	<http://schema.org/depth>	0
Yago facts after range filter	<http://schema.org/director>	50315
Yago facts after range filter	<http://schema.org/dissolutionDate>	12944
Yago facts after range filter	<http://schema.org/duns>	59
Yago facts after range filter	<http://schema.org/duration>	36050
Yago facts after range filter	<http://schema.org/editor>	1144
Yago facts after range filter	<http://schema.org/elevation>	58
Yago facts after range filter	<http://schema.org/encodingFormat>	54
Yago facts after range filter	<http://schema.org/endDate>	17076
Yago facts after range filter	<http://schema.org/exampleOfWork>	47
Yago facts after range filter	<http://schema.org/familyName>	77
Yago facts after range filter	<http://schema.org/faxNumber>	1236
Yago facts after range filter	<http://schema.org/founder>	5690
Yago facts after range filter	<http://schema.org/foundingDate>	121313
Yago facts after range filter	<http://schema.org/foundingLocation>	5820
Yago facts after range filter	<http://schema.org/gender>	45
Yago facts after range filter	<http://schema.org/genre>	3965
Yago facts after range filter	<http://schema.org/geo>	326553
Yago facts after range filter	<http://schema.org/givenName>	3146
Yago facts after range filter	<http://schema.org/gtin>	2
Yago facts after range filter	<http://schema.org/hasOccupation>	678650
Yago facts after range filter	<http://schema.org/hasPart>	8099
Yago facts after range filter	<http://schema.org/height>	471
Yago facts after range filter	<http://schema.org/homeLocation>	15009
Yago facts after range filter	<http://schema.org/honorificPrefix>	5110
Yago facts after range filter	<http://schema.org/iataCode>	6137
Yago facts after range filter	<http://schema.org/icaoCode>	7859
Yago facts after range filter	<http://schema.org/illustrator>	80
Yago facts after range filter	<http://schema.org/image>	883111
Yago facts after range filter	<http://schema.org/inLanguage>	63485
Yago facts after range filter	<http://schema.org/isBasedOn>	1982
Yago facts after range filter	<http://schema.org/isPartOf>	5962
Yago facts after range filter	<http://schema.org/isbn>	466
Yago facts after range filter	<http://schema.org/issn>	14017
Yago facts after range filter	<http://schema.org/issueNumber>	1
Yago facts after range filter	<http://schema.org/iswcCode>	2753
Yago facts after range filter	<http://schema.org/knowsLanguage>	361180
Yago facts after range filter	<http://schema.org/latitude>	0
Yago facts after range filter	<http://schema.org/legalStatus>	0
Yago facts after range filter	<http://schema.org/leiCode>	2215
Yago facts after range filter	<http://schema.org/license>	0
Yago facts after range filter	<http://schema.org/location>	62783
Yago facts after range filter	<http://schema.org/locationCreated>	338
Yago facts after range filter	<http://schema.org/logo>	30016
Yago facts after range filter	<http://schema.org/longitude>	0
Yago facts after range filter	<http://schema.org/lyricist>	3661
Yago facts after range filter	<http://schema.org/material>	670
Yago facts after range filter	<http://schema.org/maxValue>	0
Yago facts after range filter	<http://schema.org/memberOf>	229090
Yago facts after range filter	<http://schema.org/minValue>	0
Yago facts after range filter	<http://schema.org/musicBy>	28133
Yago facts after range filter	<http://schema.org/musicReleaseFormat>	0
Yago facts after range filter	<http://schema.org/nationality>	620629
Yago facts after range filter	<http://schema.org/netWorth>	0
Yago facts after range filter	<http://schema.org/numberOfEmployees>	26
Yago facts after range filter	<http://schema.org/numberOfEpisodes>	20279
Yago facts after range filter	<http://schema.org/numberOfPages>	90
Yago facts after range filter	<http://schema.org/numberOfSeasons>	13892
Yago facts after range filter	<http://schema.org/operatingSystem>	4
Yago facts after range filter	<http://schema.org/organizer>	17
Yago facts after range filter	<http://schema.org/owns>	85
Yago facts after range filter	<http://schema.org/pagination>	79
Yago facts after range filter	<http://schema.org/parent>	38923
Yago facts after range filter	<http://schema.org/parentOrganization>	3641
Yago facts after range filter	<http://schema.org/partOfSeason>	3382
Yago facts after range filter	<http://schema.org/partOfSeries>	7260
Yago facts after range filter	<http://schema.org/position>	0
Yago facts after range filter	<http://schema.org/possibleTreatment>	0
Yago facts after range filter	<http://schema.org/producer>	40034
Yago facts after range filter	<http://schema.org/productionCompany>	7200
Yago facts after range filter	<http://schema.org/provider>	43
Yago facts after range filter	<http://schema.org/publisher>	10304
Yago facts after range filter	<http://schema.org/recordLabel>	0
Yago facts after range filter	<http://schema.org/releaseOf>	0
Yago facts after range filter	<http://schema.org/relevantSpecialty>	344
Yago facts after range filter	<http://schema.org/riskFactor>	6
Yago facts after range filter	<http://schema.org/sameAs>	0
Yago facts after range filter	<http://schema.org/servesCuisine>	61
Yago facts after range filter	<http://schema.org/signOrSymptom>	156
Yago facts after range filter	<http://schema.org/sponsor>	431
Yago facts after range filter	<http://schema.org/sport>	32
Yago facts after range filter	<http://schema.org/spouse>	28646
Yago facts after range filter	<http://schema.org/startDate>	17806
Yago facts after range filter	<http://schema.org/subEvent>	6351
Yago facts after range filter	<http://schema.org/subOrganization>	2764
Yago facts after range filter	<http://schema.org/superEvent>	12616
Yago facts after range filter	<http://schema.org/telephone>	9093
Yago facts after range filter	<http://schema.org/translator>	47
Yago facts after range filter	<http://schema.org/unitCode>	0
Yago facts after range filter	<http://schema.org/url>	317541
Yago facts after range filter	<http://schema.org/value>	0
Yago facts after range filter	<http://schema.org/volumeNumber>	0
Yago facts after range filter	<http://schema.org/weight>	452
Yago facts after range filter	<http://schema.org/width>	42
Yago facts after range filter	<http://schema.org/workExample>	45
Yago facts after range filter	<http://schema.org/worksFor>	407
Yago facts after range filter	<http://www.w3.org/2002/07/owl#sameAs>	0
Yago facts before any filter	*	23609910
Yago facts before any filter	<http://bioschemas.org/bioChemInteraction>	1263
Yago facts before any filter	<http://bioschemas.org/encodesBioChemEntity>	9468
Yago facts before any filter	<http://bioschemas.org/expressedIn>	70528
Yago facts before any filter	<http://bioschemas.org/hasMolecularFunction>	10048
Yago facts before any filter	<http://bioschemas.org/inChI>	11370
Yago facts before any filter	<http://bioschemas.org/inChIKey>	11521
Yago facts before any filter	<http://bioschemas.org/isEncodedByBioChemEntity>	836
Yago facts before any filter	<http://bioschemas.org/isInvolvedInBiologicalProcess>	15991
Yago facts before any filter	<http://bioschemas.org/isLocatedInSubcellularLocation>	6958
Yago facts before any filter	<http://bioschemas.org/molecularFormula>	12599
Yago facts before any filter	<http://bioschemas.org/parentTaxon>	287799
Yago facts before any filter	<http://bioschemas.org/smiles>	11135
Yago facts before any filter	<http://bioschemas.org/taxonRank>	284598
Yago facts before any filter	<http://schema.org/about>	44458
Yago facts before any filter	<http://schema.org/actor>	575185
Yago facts before any filter	<http://schema.org/affiliation>	11368
Yago facts before any filter	<http://schema.org/alumniOf>	598242
Yago facts before any filter	<http://schema.org/author>	49266
Yago facts before any filter	<http://schema.org/award>	385938
Yago facts before any filter	<http://schema.org/birthDate>	1103507
Yago facts before any filter	<http://schema.org/birthPlace>	826456
Yago facts before any filter	<http://schema.org/brand>	3778
Yago facts before any filter	<http://schema.org/broadcastChannelId>	182
Yago facts before any filter	<http://schema.org/byArtist>	160248
Yago facts before any filter	<http://schema.org/callSign>	2198
Yago facts before any filter	<http://schema.org/character>	47296
Yago facts before any filter	<http://schema.org/children>	164902
Yago facts before any filter	<http://schema.org/citation>	1464
Yago facts before any filter	<http://schema.org/colorist>	213
Yago facts before any filter	<http://schema.org/competitor>	152874
Yago facts before any filter	<http://schema.org/composer>	71359
Yago facts before any filter	<http://schema.org/connectedTo>	17077
Yago facts before any filter	<http://schema.org/containedInPlace>	1054645
Yago facts before any filter	<http://schema.org/containsPlace>	203764
Yago facts before any filter	<http://schema.org/contentLocation>	43016
Yago facts before any filter	<http://schema.org/contentRating>	19763
Yago facts before any filter	<http://schema.org/contributor>	1596
Yago facts before any filter	<http://schema.org/copyrightHolder>	335
Yago facts before any filter	<http://schema.org/countryOfOrigin>	262745
Yago facts before any filter	<http://schema.org/creator>	24537
Yago facts before any filter	<http://schema.org/dateCreated>	403073
Yago facts before any filter	<http://schema.org/datePublished>	330687
Yago facts before any filter	<http://schema.org/deathDate>	515194
Yago facts before any filter	<http://schema.org/deathPlace>	292503
Yago facts before any filter	<http://schema.org/depth>	43
Yago facts before any filter	<http://schema.org/director>	0
Yago facts before any filter	<http://schema.org/dissolutionDate>	41326
Yago facts before any filter	<http://schema.org/duns>	104
Yago facts before any filter	<http://schema.org/duration>	47022
Yago facts before any filter	<http://schema.org/editor>	3724
Yago facts before any filter	<http://schema.org/elevation>	191529
Yago facts before any filter	<http://schema.org/encodingFormat>	464
Yago facts before any filter	<http://schema.org/endDate>	54293
Yago facts before any filter	<http://schema.org/exampleOfWork>	405
Yago facts before any filter	<http://schema.org/familyName>	690952
Yago facts before any filter	<http://schema.org/faxNumber>	1387
Yago facts before any filter	<http://schema.org/founder>	26055
Yago facts before any filter	<http://schema.org/foundingDate>	403073
Yago facts before any filter	<http://schema.org/foundingLocation>	18983
Yago facts before any filter	<http://schema.org/gender>	1194267
Yago facts before any filter	<http://schema.org/genre>	438078
Yago facts before any filter	<http://schema.org/geo>	852622
Yago facts before any filter	<http://schema.org/givenName>	1035886
Yago facts before any filter	<http://schema.org/gtin>	228
Yago facts before any filter	<http://schema.org/hasOccupation>	1805612
Yago facts before any filter	<http://schema.org/hasPart>	272578
Yago facts before any filter	<http://schema.org/height>	116922
Yago facts before any filter	<http://schema.org/homeLocation>	44066
Yago facts before any filter	<http://schema.org/honorificPrefix>	6786
Yago facts before any filter	<http://schema.org/iataCode>	5282
Yago facts before any filter	<http://schema.org/icaoCode>	6998
Yago facts before any filter	<http://schema.org/illustrator>	2036
Yago facts before any filter	<http://schema.org/image>	1145619
Yago facts before any filter	<http://schema.org/inLanguage>	147237
Yago facts before any filter	<http://schema.org/isBasedOn>	16099
Yago facts before any filter	<http://schema.org/isPartOf>	232173
Yago facts before any filter	<http://schema.org/isbn>	13097
Yago facts before any filter	<http://schema.org/issn>	14737
Yago facts before any filter	<http://schema.org/issueNumber>	78
Yago facts before any filter	<http://schema.org/iswcCode>	3113
Yago facts before any filter	<http://schema.org/knowsLanguage>	550253
Yago facts before any filter	<http://schema.org/latitude>	0
Yago facts before any filter	<http://schema.org/legalStatus>	15
Yago facts before any filter	<http://schema.org/leiCode>	3367
Yago facts before any filter	<http://schema.org/license>	6745
Yago facts before any filter	<http://schema.org/location>	1054645
Yago facts before any filter	<http://schema.org/locationCreated>	5716
Yago facts before any filter	<http://schema.org/logo>	44728
Yago facts before any filter	<http://schema.org/longitude>	0
Yago facts before any filter	<http://schema.org/lyricist>	12330
Yago facts before any filter	<http://schema.org/material>	25825
Yago facts before any filter	<http://schema.org/maxValue>	0
Yago facts before any filter	<http://schema.org/memberOf>	1044795
Yago facts before any filter	<http://schema.org/minValue>	0
Yago facts before any filter	<http://schema.org/musicBy>	71359
Yago facts before any filter	<http://schema.org/musicReleaseFormat>	72518
Yago facts before any filter	<http://schema.org/nationality>	1024238
Yago facts before any filter	<http://schema.org/netWorth>	717
Yago facts before any filter	<http://schema.org/numberOfEmployees>	12237
Yago facts before any filter	<http://schema.org/numberOfEpisodes>	24423
Yago facts before any filter	<http://schema.org/numberOfPages>	873
Yago facts before any filter	<http://schema.org/numberOfSeasons>	16579
Yago facts before any filter	<http://schema.org/operatingSystem>	10686
Yago facts before any filter	<http://schema.org/organizer>	25994
Yago facts before any filter	<http://schema.org/owns>	20676
Yago facts before any filter	<http://schema.org/pagination>	287
Yago facts before any filter	<http://schema.org/parent>	129652
Yago facts before any filter	<http://schema.org/parentOrganization>	16528
Yago facts before any filter	<http://schema.org/partOfSeason>	7590
Yago facts before any filter	<http://schema.org/partOfSeries>	42057
Yago facts before any filter	<http://schema.org/position>	3056
Yago facts before any filter	<http://schema.org/possibleTreatment>	380
Yago facts before any filter	<http://schema.org/producer>	84194
Yago facts before any filter	<http://schema.org/productionCompany>	33121
Yago facts before any filter	<http://schema.org/provider>	39567
Yago facts before any filter	<http://schema.org/publisher>	42127
Yago facts before any filter	<http://schema.org/recordLabel>	149154
Yago facts before any filter	<http://schema.org/releaseOf>	41
Yago facts before any filter	<http://schema.org/relevantSpecialty>	4326
Yago facts before any filter	<http://schema.org/riskFactor>	112
Yago facts before any filter	<http://schema.org/sameAs>	0
Yago facts before any filter	<http://schema.org/servesCuisine>	1169
Yago facts before any filter	<http://schema.org/signOrSymptom>	2261
Yago facts before any filter	<http://schema.org/sponsor>	3411
Yago facts before any filter	<http://schema.org/sport>	642551
Yago facts before any filter	<http://schema.org/spouse>	92036
Yago facts before any filter	<http://schema.org/startDate>	66334
Yago facts before any filter	<http://schema.org/subEvent>	260519
Yago facts before any filter	<http://schema.org/subOrganization>	26657
Yago facts before any filter	<http://schema.org/superEvent>	217196
Yago facts before any filter	<http://schema.org/telephone>	11081
Yago facts before any filter	<http://schema.org/translator>	413
Yago facts before any filter	<http://schema.org/unitCode>	0
Yago facts before any filter	<http://schema.org/url>	462812
Yago facts before any filter	<http://schema.org/value>	0
Yago facts before any filter	<http://schema.org/volumeNumber>	177
Yago facts before any filter	<http://schema.org/weight>	107198
Yago facts before any filter	<http://schema.org/width>	13384
Yago facts before any filter	<http://schema.org/workExample>	20601
Yago facts before any filter	<http://schema.org/worksFor>	166342
Yago facts before any filter	<http://www.w3.org/2002/07/owl#sameAs>	0
Yago instances in a disjoint intersection	*	1279
bad classes	*	157
bad classes instances	*	507447
classes with at least 10 instances	*	22456
sameAs	*	23085936
sameAs	Freebase	1899435
sameAs	Wikidata	2759964
sameAs	Wikipedia	15666573
sameAs	dbPedia	2759964
sub class of relations in Yago	*	5223
